f1,precision,recall,balanced_accuracy,false_alert_rate,tn,fp,fn,tp,method,threshold,seed,severity
0.879454601797335,0.8969658659924147,0.8626139817629179,0.9030476288842328,0.05651872399445215,2721,163,226,1419,Calibrated Logistic Fusion,0.7000000000000001,6,0.4
0.8946708463949843,0.9236245954692557,0.8674772036474164,0.9132809041815446,0.040915395284327326,2766,118,218,1427,Temporal Logistic Fusion,0.68,6,0.4
0.8578569197125898,0.8823907455012854,0.8346504559270517,0.885598459586272,0.06345353675450763,2701,183,272,1373,Temporal Extra Trees,0.51,6,0.4
0.8644278606965174,0.8847867600254615,0.8449848024316109,0.8911123734765545,0.06276005547850208,2703,181,255,1390,Temporal Random Forest,0.46,6,0.4
0.8701580415246359,0.8874841972187105,0.8534954407294832,0.8958878035824948,0.06171983356449376,2706,178,241,1404,Temporal HistGradientBoosting,0.34,6,0.4
0.8711307643714467,0.9066403681788298,0.8382978723404255,0.8945303508720158,0.049237170596393896,2742,142,266,1379,Camera Only,0.65,6,0.6
0.7468015471585837,0.7313519813519813,0.7629179331306991,0.8015352495057102,0.1598474341192788,2423,461,390,1255,Accelerometer Only,0.54,6,0.6
0.8380105584884691,0.7717502558853634,0.9167173252279636,0.8810355003393632,0.15464632454923716,2438,446,137,1508,Mean Late Fusion,0.42000000000000004,6,0.6
0.8488032691185056,0.8163952835485683,0.8838905775075988,0.8852531944403459,0.11338418862690708,2557,327,191,1454,Max OR Fusion,0.73,6,0.6
0.8057851239669421,0.7831325301204819,0.8297872340425532,0.8493596364387523,0.13106796116504854,2506,378,280,1365,Min Agreement Fusion,0.29000000000000004,6,0.6
0.825228411435308,0.8009153318077803,0.851063829787234,0.8651990438811343,0.12066574202496533,2536,348,245,1400,Product Agreement Fusion,0.18000000000000002,6,0.6
0.8566329565734682,0.8386721025043681,0.8753799392097265,0.8896663912414791,0.09604715672676838,2607,277,205,1440,Naive Independence,0.85,6,0.6
0.7853944195659662,0.9062003179650239,0.6930091185410334,0.8260468616283531,0.040915395284327326,2766,118,505,1140,Rule AND Tuned,0.5700000000000001,6,0.6
0.8488032691185056,0.8163952835485683,0.8838905775075988,0.8852531944403459,0.11338418862690708,2557,327,191,1454,Rule OR Tuned,0.73,6,0.6
0.87531328320802,0.903038138332256,0.8492401215805471,0.8986145129400656,0.052011095700416086,2734,150,248,1397,Calibrated Logistic Fusion,0.7100000000000001,6,0.6
0.8946708463949843,0.9236245954692557,0.8674772036474164,0.9132809041815446,0.040915395284327326,2766,118,218,1427,Temporal Logistic Fusion,0.66,6,0.6
0.8655652737285391,0.926490984743412,0.8121580547112462,0.8877017735414761,0.036754507628294034,2778,106,309,1336,Temporal Extra Trees,0.56,6,0.6
0.8708133971291866,0.9161073825503355,0.8297872340425532,0.8932223271461033,0.04334257975034674,2759,125,280,1365,Temporal Random Forest,0.49,6,0.6
0.8712002507051081,0.8990944372574385,0.8449848024316109,0.8954466314515891,0.05409153952843273,2728,156,255,1390,Temporal HistGradientBoosting,0.31,6,0.6
0.8706404565630945,0.9098740888005301,0.8346504559270517,0.8937468645793372,0.047156726768377254,2748,136,272,1373,Camera Only,0.66,6,0.8
0.7349612864800477,0.7203736135434909,0.7501519756838906,0.7920316050402809,0.16608876560332872,2405,479,411,1234,Accelerometer Only,0.55,6,0.8
0.8341625207296849,0.7648251393816523,0.9173252279635259,0.8782187859651194,0.1608876560332871,2420,464,136,1509,Mean Late Fusion,0.42000000000000004,6,0.8
0.8451931455126344,0.8092324805339266,0.8844984802431611,0.8827832207041049,0.11893203883495146,2541,343,190,1455,Max OR Fusion,0.72,6,0.8
0.7994169096209912,0.7680672268907563,0.833434650455927,0.8449420131613893,0.1435506241331484,2470,414,274,1371,Min Agreement Fusion,0.28,6,0.8
0.8205427487598482,0.7890011223344556,0.8547112462006079,0.8621683831557825,0.130374479889043,2508,376,239,1406,Product Agreement Fusion,0.17,6,0.8
0.8482012284293653,0.8173618940248027,0.8814589665653495,0.8845574999262253,0.11234396671289876,2560,324,195,1450,Naive Independence,0.8300000000000001,6,0.8
0.7800344234079174,0.8992063492063492,0.6887537993920972,0.8223588691828725,0.04403606102635229,2757,127,512,1133,Rule AND Tuned,0.56,6,0.8
0.8451931455126344,0.8092324805339266,0.8844984802431611,0.8827832207041049,0.11893203883495146,2541,343,190,1455,Rule OR Tuned,0.72,6,0.8
0.8749612162581446,0.8935361216730038,0.8571428571428571,0.8994452149791956,0.05825242718446602,2716,168,235,1410,Calibrated Logistic Fusion,0.67,6,0.8
0.8909952606635071,0.9276315789473685,0.8571428571428571,0.9095006934812759,0.03814147018030513,2774,110,235,1410,Temporal Logistic Fusion,0.67,6,0.8
0.8685641189638631,0.9163292847503374,0.825531914893617,0.8912680378906366,0.04299583911234397,2760,124,287,1358,Temporal Extra Trees,0.53,6,0.8
0.8683793212813193,0.9078249336870027,0.8322188449848025,0.8920109481512084,0.048196948682385575,2745,139,276,1369,Temporal Random Forest,0.48000000000000004,6,0.8
0.8665194067529189,0.9009186351706037,0.8346504559270517,0.8911463097943164,0.05235783633841886,2733,151,272,1373,Temporal HistGradientBoosting,0.37,6,0.8
0.8687898089171975,0.9123745819397994,0.8291793313069908,0.8918781538643137,0.045423023578363385,2753,131,281,1364,Camera Only,0.68,6,1.0
0.7192771084337349,0.7128358208955224,0.7258358662613982,0.7795268096910319,0.16678224687933427,2403,481,451,1194,Accelerometer Only,0.5700000000000001,6,1.0
0.8335208098987626,0.7755102040816326,0.9009118541033435,0.8760800602000767,0.14875173370319,2455,429,163,1482,Mean Late Fusion,0.45,6,1.0
0.8410286382232612,0.8097917839054586,0.8747720364741641,0.8787868504146132,0.11719833564493759,2546,338,206,1439,Max OR Fusion,0.73,6,1.0
0.8008436275986743,0.7939068100358423,0.8079027355623101,0.8441386077256765,0.119625520110957,2539,345,316,1329,Min Agreement Fusion,0.33,6,1.0
0.8126450116009281,0.7770382695507487,0.8516717325227964,0.8561409980228406,0.1393897364771151,2482,402,244,1401,Product Agreement Fusion,0.17,6,1.0
0.8417684700407213,0.8070273284997211,0.8796352583586626,0.8798314988048515,0.11997226074895978,2538,346,198,1447,Naive Independence,0.8200000000000001,6,1.0
0.7727116900925608,0.8860062893081762,0.6851063829787234,0.8174144952341607,0.05027739251040222,2739,145,518,1127,Rule AND Tuned,0.55,6,1.0
0.8410286382232612,0.8097917839054586,0.8747720364741641,0.8787868504146132,0.11719833564493759,2546,338,206,1439,Rule OR Tuned,0.73,6,1.0
0.8725459644749143,0.8951406649616368,0.851063829787234,0.8970991825773895,0.056865464632454926,2720,164,245,1400,Calibrated Logistic Fusion,0.67,6,1.0
0.8722683902739304,0.8834164588528678,0.8613981762917933,0.8982788384926372,0.06484049930651872,2697,187,228,1417,Temporal Logistic Fusion,0.5700000000000001,6,1.0
0.8720379146919431,0.9078947368421053,0.8389057750759878,0.8951810428777998,0.04854368932038835,2744,140,265,1380,Temporal Extra Trees,0.51,6,1.0
0.870417193426043,0.9065174456879526,0.8370820668693009,0.8939224481364535,0.049237170596393896,2742,142,268,1377,Temporal Random Forest,0.48000000000000004,6,1.0
0.8710186061179439,0.9049803407601573,0.8395136778115502,0.8946181426505739,0.05027739251040222,2739,145,264,1381,Temporal HistGradientBoosting,0.42000000000000004,6,1.0
0.7811508835523335,0.8680765357502518,0.7100494233937397,0.8322024120453019,0.045644599303135885,2739,131,352,862,Camera Only,0.79,7,0.0
0.6978243352135375,0.6829652996845426,0.71334431630972,0.7866373149492851,0.14006968641114984,2468,402,348,866,Accelerometer Only,0.63,7,0.0
0.7691761363636364,0.6760299625468165,0.8920922570016474,0.8556280100339247,0.1808362369337979,2351,519,131,1083,Mean Late Fusion,0.44,7,0.0
0.7743012098456404,0.7844463229078613,0.7644151565074135,0.8377824911456928,0.08885017421602788,2615,255,286,928,Max OR Fusion,0.8,7,0.0
0.7408239700374532,0.6792582417582418,0.814662273476112,0.8259722517206344,0.1627177700348432,2403,467,225,989,Min Agreement Fusion,0.3,7,0.0
0.781973203410475,0.7710168134507606,0.7932454695222405,0.8467969507889948,0.09965156794425087,2584,286,251,963,Product Agreement Fusion,0.26,7,0.0
0.789535337758688,0.7505567928730512,0.8327841845140033,0.857855506891148,0.11707317073170732,2534,336,203,1011,Naive Independence,0.8200000000000001,7,0.0
0.7307882994546356,0.9178082191780822,0.6070840197693574,0.7920437520449575,0.022996515679442508,2804,66,477,737,Rule AND Tuned,0.68,7,0.0
0.7743012098456404,0.7844463229078613,0.7644151565074135,0.8377824911456928,0.08885017421602788,2615,255,286,928,Rule OR Tuned,0.8,7,0.0
0.7965141612200436,0.845513413506013,0.7528830313014827,0.8473474389956891,0.05818815331010453,2703,167,300,914,Calibrated Logistic Fusion,0.8,7,0.0
0.8123103597745991,0.8572735590118938,0.771828665568369,0.8587366324357525,0.05435540069686411,2714,156,277,937,Temporal Logistic Fusion,0.8200000000000001,7,0.0
0.7882919005613472,0.76796875,0.8097199341021417,0.8531178067723253,0.1034843205574913,2573,297,231,983,Temporal Extra Trees,0.46,7,0.0
0.7919839679358718,0.7712724434035909,0.8138385502471169,0.855873978956311,0.10209059233449477,2577,293,226,988,Temporal Random Forest,0.46,7,0.0
0.7837209302325582,0.7401171303074671,0.8327841845140033,0.8545454023615313,0.12369337979094076,2515,355,203,1011,Temporal HistGradientBoosting,0.22,7,0.0
0.7991228070175439,0.8545966228893058,0.7504118616144976,0.8482024464866913,0.05400696864111498,2715,155,303,911,Camera Only,0.73,7,0.2
0.6917534027221778,0.6728971962616822,0.7116968698517299,0.7826777032185479,0.14634146341463414,2450,420,350,864,Accelerometer Only,0.62,7,0.2
0.763610818405339,0.6656460502143294,0.8953871499176277,0.8525716237393017,0.1902439024390244,2324,546,127,1087,Mean Late Fusion,0.43,7,0.2
0.7715325515568136,0.7577442414614773,0.785831960461285,0.8397800917289003,0.10627177700348432,2565,305,260,954,Max OR Fusion,0.76,7,0.2
0.7399103139013453,0.6771545827633378,0.8154859967051071,0.8255130331957592,0.16445993031358885,2398,472,224,990,Min Agreement Fusion,0.3,7,0.2
0.7735925475901174,0.7609561752988048,0.78665568369028,0.8410630334827707,0.10452961672473868,2570,300,259,955,Product Agreement Fusion,0.26,7,0.2
0.7844998022933966,0.7543726235741445,0.8171334431630972,0.8522949445780643,0.11254355400696864,2547,323,222,992,Naive Independence,0.8300000000000001,7,0.2
0.7256723716381418,0.8929001203369434,0.6112026359143328,0.7900960914763302,0.031010452961672475,2781,89,472,742,Rule AND Tuned,0.66,7,0.2
0.7715325515568136,0.7577442414614773,0.785831960461285,0.8397800917289003,0.10627177700348432,2565,305,260,954,Rule OR Tuned,0.76,7,0.2
0.8015497201894103,0.8394950405770965,0.7668863261943987,0.8524327101355269,0.06202090592334495,2692,178,283,931,Calibrated Logistic Fusion,0.78,7,0.2
0.8215072719259586,0.8834123222748815,0.7677100494233937,0.8624264532831254,0.04285714285714286,2747,123,282,932,Temporal Logistic Fusion,0.81,7,0.2
0.7847478474784748,0.7812244897959184,0.7883031301482701,0.8474616696037518,0.09337979094076655,2602,268,257,957,Temporal Extra Trees,0.46,7,0.2
0.7808604744672296,0.762765121759623,0.799835255354201,0.847304387258982,0.10522648083623694,2568,302,243,971,Temporal Random Forest,0.4,7,0.2
0.7754783287778212,0.7371937639198218,0.8179571663920923,0.8473061093284503,0.12334494773519164,2516,354,221,993,Temporal HistGradientBoosting,0.23,7,0.2
0.7839643652561247,0.8535402521823472,0.7248764415156508,0.8361316005487662,0.05261324041811847,2719,151,334,880,Camera Only,0.75,7,0.4
0.68389662027833,0.6610299769408148,0.7084019769357496,0.7773717201751918,0.15365853658536585,2429,441,354,860,Accelerometer Only,0.61,7,0.4
0.7597765363128491,0.6593939393939394,0.8962108731466227,0.8501960289078061,0.19581881533101045,2308,562,126,1088,Mean Late Fusion,0.43,7,0.4
0.772,0.750388802488336,0.7948929159802306,0.8415231130423801,0.11184668989547038,2549,321,249,965,Max OR Fusion,0.75,7,0.4
0.74090571640683,0.6743243243243243,0.8220757825370676,0.8270657658329937,0.16794425087108014,2388,482,216,998,Min Agreement Fusion,0.3,7,0.4
0.7681159420289855,0.7511811023622047,0.785831960461285,0.8378637154222801,0.11010452961672473,2554,316,260,954,Product Agreement Fusion,0.26,7,0.4
0.78060413354531,0.7542242703533026,0.8088962108731467,0.8486989765167128,0.11149825783972125,2550,320,232,982,Naive Independence,0.8400000000000001,7,0.4
0.7242718446601941,0.8817966903073287,0.6144975288303131,0.7898271616277001,0.03484320557491289,2770,100,468,746,Rule AND Tuned,0.64,7,0.4
0.772,0.750388802488336,0.7948929159802306,0.8415231130423801,0.11184668989547038,2549,321,249,965,Rule OR Tuned,0.75,7,0.4
0.816597510373444,0.822742474916388,0.8105436573311368,0.8683380307561608,0.07386759581881533,2658,212,230,984,Calibrated Logistic Fusion,0.7000000000000001,7,0.4
0.828646748681898,0.8879472693032016,0.7767710049423394,0.8676537951540966,0.041463414634146344,2751,119,271,943,Temporal Logistic Fusion,0.8200000000000001,7,0.4
0.7925155925155926,0.8001679261125105,0.78500823723229,0.8510407039819987,0.08292682926829269,2632,238,261,953,Temporal Extra Trees,0.46,7,0.4
0.7845528455284553,0.7744783306581059,0.7948929159802306,0.8484917541573627,0.09790940766550522,2589,281,249,965,Temporal Random Forest,0.41000000000000003,7,0.4
0.7993680884676145,0.7678300455235205,0.8336079077429983,0.8634938493418824,0.10662020905923345,2564,306,202,1012,Temporal HistGradientBoosting,0.27,7,0.4
0.7805096110862763,0.8533724340175953,0.7191103789126854,0.833422785275158,0.05226480836236934,2720,150,341,873,Camera Only,0.75,7,0.6
0.6758457907159717,0.6468373493975904,0.7075782537067545,0.7720818097802065,0.16341463414634147,2401,469,355,859,Accelerometer Only,0.6,7,0.6
0.7518324607329843,0.6523319200484555,0.8871499176276771,0.8435749588138386,0.2,2296,574,137,1077,Mean Late Fusion,0.43,7,0.6
0.7676365085691511,0.7436293436293436,0.7932454695222405,0.8387830135067649,0.1156794425087108,2538,332,251,963,Max OR Fusion,0.75,7,0.6
0.7328478344193178,0.6853046594982078,0.7874794069192751,0.8172588672227037,0.1529616724738676,2431,439,258,956,Min Agreement Fusion,0.33,7,0.6
0.7551775147928994,0.6852348993288591,0.8410214168039539,0.8388033913288062,0.16341463414634147,2401,469,193,1021,Product Agreement Fusion,0.18000000000000002,7,0.6
0.773030184241474,0.737471952131638,0.8121911037891268,0.8449457261105913,0.12229965156794426,2519,351,228,986,Naive Independence,0.8300000000000001,7,0.6
0.7243867243867244,0.8705202312138728,0.6202635914332785,0.7906196005946879,0.03902439024390244,2758,112,461,753,Rule AND Tuned,0.62,7,0.6
0.7676365085691511,0.7436293436293436,0.7932454695222405,0.8387830135067649,0.1156794425087108,2538,332,251,963,Rule OR Tuned,0.75,7,0.6
0.7994858611825193,0.8330357142857143,0.7685337726523888,0.8516884891136508,0.06515679442508711,2683,187,281,933,Calibrated Logistic Fusion,0.76,7,0.6
0.8365019011406845,0.8586296617519514,0.8154859967051071,0.8793457858089996,0.05679442508710801,2707,163,224,990,Temporal Logistic Fusion,0.75,7,0.6
0.799662589624631,0.8193604148660328,0.7808896210873146,0.8540336607178733,0.07282229965156795,2661,209,266,948,Temporal Extra Trees,0.49,7,0.6
0.7958677685950413,0.7985074626865671,0.7932454695222405,0.8542882399876011,0.08466898954703833,2627,243,251,963,Temporal Random Forest,0.44,7,0.6
0.8080094228504122,0.7719429857464366,0.8476112026359144,0.8708439288440897,0.1059233449477352,2566,304,185,1029,Temporal HistGradientBoosting,0.31,7,0.6
0.7958477508650519,0.8378870673952641,0.7578253706754531,0.8479022323760541,0.06202090592334495,2692,178,294,920,Camera Only,0.7100000000000001,7,0.8
0.6682261208576998,0.6343449296817173,0.7059308072487644,0.7669026858543474,0.17212543554006968,2376,494,357,857,Accelerometer Only,0.59,7,0.8
0.7462161210841253,0.6515058389674248,0.8731466227347611,0.8377928235625025,0.1975609756097561,2303,567,154,1060,Mean Late Fusion,0.44,7,0.8
0.7621359223300971,0.7488076311605724,0.7759472817133443,0.8329213760483097,0.11010452961672473,2554,316,272,942,Max OR Fusion,0.77,7,0.8
0.7285223367697594,0.6790035587188612,0.785831960461285,0.8143445516592139,0.15714285714285714,2419,451,260,954,Min Agreement Fusion,0.33,7,0.8
0.7465802735781137,0.6630434782608695,0.8542009884678748,0.835288647544042,0.18362369337979095,2343,527,177,1037,Product Agreement Fusion,0.16,7,0.8
0.7664346481051817,0.7223032069970845,0.8163097199341022,0.841778553346842,0.13275261324041812,2489,381,223,991,Naive Independence,0.8200000000000001,7,0.8
0.7157894736842105,0.8538812785388128,0.6161449752883031,0.7857728360762073,0.0445993031358885,2742,128,466,748,Rule AND Tuned,0.61,7,0.8
0.7621359223300971,0.7488076311605724,0.7759472817133443,0.8329213760483097,0.11010452961672473,2554,316,272,942,Rule OR Tuned,0.77,7,0.8
0.8065573770491803,0.802610114192496,0.8105436573311368,0.8631115499199238,0.0843205574912892,2628,242,230,984,Calibrated Logistic Fusion,0.65,7,0.8
0.8317836010143702,0.8541666666666666,0.8105436573311368,0.8760035359826415,0.05853658536585366,2702,168,230,984,Temporal Logistic Fusion,0.75,7,0.8
0.8110975112199102,0.8035569927243331,0.8187808896210873,0.8670559500370245,0.08466898954703833,2627,243,220,994,Temporal Extra Trees,0.46,7,0.8
0.8136975132490828,0.8054882970137207,0.8220757825370676,0.8690518285507638,0.08397212543554007,2629,241,216,998,Temporal Random Forest,0.45,7,0.8
0.8217783000391696,0.7834204630321135,0.8640856672158155,0.881520185524284,0.10104529616724739,2580,290,165,1049,Temporal HistGradientBoosting,0.32,7,0.8
0.7890148212728858,0.8379629629629629,0.7454695222405272,0.8422469562422148,0.06097560975609756,2695,175,309,905,Camera Only,0.72,7,1.0
0.6551088159350793,0.593186372745491,0.7314662273476112,0.7596355526981959,0.2121951219512195,2261,609,326,888,Accelerometer Only,0.53,7,1.0
0.7381275440976933,0.6274509803921569,0.8962108731466227,0.8355618825663427,0.22508710801393728,2224,646,126,1088,Mean Late Fusion,0.41000000000000003,7,1.0
0.7576985413290114,0.7456140350877193,0.770181219110379,0.8295156966632034,0.11114982578397213,2551,319,279,935,Max OR Fusion,0.77,7,1.0
0.7206385404789054,0.6690190543401553,0.7808896210873146,0.8087374934704865,0.16341463414634147,2401,469,266,948,Min Agreement Fusion,0.33,7,1.0
0.7351778656126482,0.6520076481835564,0.842668863261944,0.8262124804114599,0.1902439024390244,2324,546,191,1023,Product Agreement Fusion,0.16,7,1.0
0.7600767754318618,0.7117181883537024,0.8154859967051071,0.8378823711748532,0.1397212543554007,2469,401,224,990,Naive Independence,0.8200000000000001,7,1.0
0.7140151515151515,0.8396436525612472,0.6210873146622735,0.7854565493171994,0.050174216027874564,2726,144,460,754,Rule AND Tuned,0.59,7,1.0
0.7576985413290114,0.7456140350877193,0.770181219110379,0.8295156966632034,0.11114982578397213,2551,319,279,935,Rule OR Tuned,0.77,7,1.0
0.7886353852776582,0.8259693417493237,0.7545304777594728,0.8436415454999455,0.06724738675958188,2677,193,298,916,Calibrated Logistic Fusion,0.75,7,1.0
0.8341463414634146,0.8234349919743178,0.8451400329489291,0.8842424903420604,0.07665505226480836,2650,220,188,1026,Temporal Logistic Fusion,0.68,7,1.0
0.8309741881765196,0.8400673400673401,0.8220757825370676,0.8779368459723665,0.06620209059233449,2680,190,216,998,Temporal Extra Trees,0.52,7,1.0
0.838205022643063,0.8378600823045268,0.8385502471169687,0.8849545660671951,0.0686411149825784,2673,197,196,1018,Temporal Random Forest,0.48000000000000004,7,1.0
0.8435159637366969,0.8087679516250945,0.8813838550247117,0.8966152724600911,0.08815331010452962,2617,253,144,1070,Temporal HistGradientBoosting,0.36000000000000004,7,1.0
0.6890269151138716,0.5730027548209367,0.8639667705088265,0.8360972114220594,0.19177234766470772,2613,620,131,832,Camera Only,0.43,8,0.0
0.6179693206720234,0.47661971830985916,0.8785046728971962,0.7955777308191518,0.2873492112588927,2304,929,117,846,Accelerometer Only,0.32,8,0.0
0.7097966728280961,0.6394671107410491,0.7975077881619937,0.8317882275174336,0.13393133312712652,2800,433,195,768,Mean Late Fusion,0.53,8,0.0
0.7593220338983051,0.7114337568058077,0.814122533748702,0.8578809390054986,0.09836065573770492,2915,318,179,784,Max OR Fusion,0.74,8,0.0
0.661876584953508,0.5580898075552387,0.8130841121495327,0.8106558822424125,0.19177234766470772,2613,620,180,783,Min Agreement Fusion,0.28,8,0.0
0.6946164840400191,0.641725352112676,0.7570093457943925,0.8155600394298285,0.12588926693473554,2826,407,234,729,Product Agreement Fusion,0.26,8,0.0
0.7298665439484584,0.6553719008264463,0.8234683281412254,0.8472429794124006,0.12898236931642437,2816,417,170,793,Naive Independence,0.8200000000000001,8,0.0
0.7021906453522795,0.8168044077134986,0.6157840083073728,0.7873228733154556,0.04113826167646149,3100,133,370,593,Rule AND Tuned,0.67,8,0.0
0.7593220338983051,0.7114337568058077,0.814122533748702,0.8578809390054986,0.09836065573770492,2915,318,179,784,Rule OR Tuned,0.74,8,0.0
0.713527851458886,0.6212471131639723,0.838006230529595,0.8429127966752522,0.15218063717909064,2741,492,156,807,Calibrated Logistic Fusion,0.5800000000000001,8,0.0
0.7497467071935157,0.731948565776459,0.7684319833852544,0.8423044544207435,0.0838230745437674,2962,271,223,740,Temporal Logistic Fusion,0.81,8,0.0
0.7051114023591087,0.6085972850678733,0.838006230529595,0.8387371084599722,0.16053201360965047,2714,519,156,807,Temporal Extra Trees,0.46,8,0.0
0.7086267605633803,0.6149732620320856,0.8359293873312564,0.8400185136470696,0.15589236003711723,2729,504,158,805,Temporal Random Forest,0.47000000000000003,8,0.0
0.7057815845824411,0.6005830903790087,0.8556593977154725,0.8430786935994622,0.1695020105165481,2685,548,139,824,Temporal HistGradientBoosting,0.31,8,0.0
0.7037199124726478,0.6081694402420574,0.8348909657320872,0.8373341311803029,0.1602227033714816,2715,518,159,804,Camera Only,0.53,8,0.2
0.5999282382490133,0.4583333333333333,0.8681204569055037,0.7812609707973235,0.3055985153108568,2245,988,127,836,Accelerometer Only,0.32,8,0.2
0.7018181818181818,0.624090541632983,0.8016614745586709,0.8289161069050701,0.14382926074853078,2768,465,191,772,Mean Late Fusion,0.52,8,0.2
0.7584242999525391,0.6984265734265734,0.829698857736241,0.8614934127839882,0.10671203216826478,2888,345,164,799,Max OR Fusion,0.73,8,0.2
0.6543157894736842,0.5502832861189801,0.8068535825545171,0.805220790658638,0.19641200123724095,2598,635,186,777,Min Agreement Fusion,0.28,8,0.2
0.6830398517145505,0.6167364016736402,0.7653167185877466,0.811826314753199,0.1416640890813486,2775,458,226,737,Product Agreement Fusion,0.24000000000000002,8,0.2
0.7207615593834995,0.6395816572807723,0.8255451713395638,0.843487092319952,0.13857098669965975,2785,448,168,795,Naive Independence,0.81,8,0.2
0.6882734236888627,0.7956403269754768,0.6064382139148494,0.7800208390947585,0.04639653572533251,3083,150,379,584,Rule AND Tuned,0.66,8,0.2
0.7584242999525391,0.6984265734265734,0.829698857736241,0.8614934127839882,0.10671203216826478,2888,345,164,799,Rule OR Tuned,0.73,8,0.2
0.7166443551985721,0.6283255086071987,0.833852544132918,0.8434650905013492,0.1469223631302196,2758,475,160,803,Calibrated Logistic Fusion,0.59,8,0.2
0.7656765676567657,0.7012089810017271,0.8431983385254413,0.8680884980595038,0.10702134240643366,2887,346,151,812,Temporal Logistic Fusion,0.72,8,0.2
0.7007558915073366,0.6127527216174183,0.818276220145379,0.8321198607686375,0.15403649860810392,2735,498,175,788,Temporal Extra Trees,0.49,8,0.2
0.6963812886142984,0.6055257099002302,0.8193146417445483,0.8301645896628711,0.15898546241880607,2719,514,174,789,Temporal Random Forest,0.45,8,0.2
0.7086614173228346,0.6122448979591837,0.8411214953271028,0.8412226715732328,0.1586761521806372,2720,513,153,810,Temporal HistGradientBoosting,0.38,8,0.2
0.7117117117117117,0.6284805091487669,0.8203530633437176,0.8379525910594245,0.14444788122486854,2766,467,173,790,Camera Only,0.5700000000000001,8,0.4
0.6242684354272338,0.5,0.8307372793354102,0.7916445444001518,0.24744819053510672,2433,800,163,800,Accelerometer Only,0.4,8,0.4
0.6944219886822959,0.5684976836532097,0.8920041536863966,0.8451669392001424,0.20167027528611198,2581,652,104,859,Mean Late Fusion,0.43,8,0.4
0.7542250120714631,0.7048736462093863,0.8110072689511942,0.8549314105349847,0.10114444788122487,2906,327,182,781,Max OR Fusion,0.75,8,0.4
0.6471074380165289,0.5374056280027454,0.8130841121495327,0.8023045058118526,0.2084751005258274,2559,674,180,783,Min Agreement Fusion,0.27,8,0.4
0.6752175904718277,0.6040983606557377,0.7653167185877466,0.8079599367760879,0.14939684503557069,2750,483,226,737,Product Agreement Fusion,0.23,8,0.4
0.7139649753030983,0.6289556962025317,0.8255451713395638,0.8402393348191788,0.1450665017012063,2764,469,168,795,Naive Independence,0.81,8,0.4
0.6807511737089202,0.7827260458839406,0.6022845275181724,0.7762427895864911,0.049798948345190226,3072,161,383,580,Rule AND Tuned,0.65,8,0.4
0.7542250120714631,0.7048736462093863,0.8110072689511942,0.8549314105349847,0.10114444788122487,2906,327,182,781,Rule OR Tuned,0.75,8,0.4
0.7188484030589294,0.6341269841269841,0.829698857736241,0.8435534189701929,0.14259201979585523,2772,461,164,799,Calibrated Logistic Fusion,0.6,8,0.4
0.7774509803921569,0.7363045496750232,0.8234683281412254,0.8678121102506313,0.08784410763996288,2949,284,170,793,Temporal Logistic Fusion,0.76,8,0.4
0.6876617773943055,0.5881918819188192,0.8276220145379024,0.8275134508198327,0.17259511289823692,2675,558,166,797,Temporal Extra Trees,0.45,8,0.4
0.6898651587646802,0.593562874251497,0.8234683281412254,0.8277564344077608,0.1679554593257037,2690,543,170,793,Temporal Random Forest,0.46,8,0.4
0.6980656013456686,0.5865724381625441,0.8618899273104881,0.8404717189908457,0.18094648932879678,2648,585,133,830,Temporal HistGradientBoosting,0.28,8,0.4
0.7214022140221402,0.6489626556016598,0.8120456905503635,0.8406037299024629,0.13083823074543768,2810,423,181,782,Camera Only,0.6,8,0.6
0.60734570238546,0.47794994040524436,0.8328141225337488,0.7809291769489035,0.27095576863594184,2357,876,161,802,Accelerometer Only,0.39,8,0.6
0.6865671641791045,0.5613456464379947,0.8836967808930426,0.8390027362553676,0.20569130838230745,2568,665,112,851,Mean Late Fusion,0.43,8,0.6
0.7504690431519699,0.6843455945252352,0.8307372793354102,0.8583009007255461,0.11413547788431797,2864,369,163,800,Max OR Fusion,0.73,8,0.6
0.6405990016638935,0.5343511450381679,0.7995846313603323,0.7960187307745058,0.20754716981132076,2562,671,193,770,Min Agreement Fusion,0.28,8,0.6
0.6672212978369384,0.556557945870923,0.8328141225337488,0.8175824401719161,0.19764924218991647,2594,639,161,802,Product Agreement Fusion,0.16,8,0.6
0.7063423110338836,0.6071695294996265,0.8442367601246106,0.840769787423889,0.16269718527683266,2707,526,150,813,Naive Independence,0.79,8,0.6
0.6770833333333334,0.7647058823529411,0.6074766355140186,0.7759003963218098,0.05567584287039901,3053,180,378,585,Rule AND Tuned,0.63,8,0.6
0.7504690431519699,0.6843455945252352,0.8307372793354102,0.8583009007255461,0.11413547788431797,2864,369,163,800,Rule OR Tuned,0.73,8,0.6
0.7189189189189189,0.6348448687350835,0.8286604361370716,0.8433435184087771,0.14197339931951747,2774,459,165,798,Calibrated Logistic Fusion,0.59,8,0.6
0.7686387686387687,0.7159498207885304,0.829698857736241,0.8658237561183525,0.09805134549953604,2916,317,164,799,Temporal Logistic Fusion,0.7100000000000001,8,0.6
0.6932646932646933,0.5906432748538012,0.8390446521287642,0.8329154593770948,0.17321373337457469,2673,560,155,808,Temporal Extra Trees,0.43,8,0.6
